category,tag,problem_id,title,difficulty,diff_band,solver,url
Technique,ソート,past201912_n,N. Land Clearing,,unknown,718,https://atcoder.jp/contests/past201912-open/tasks/past201912_n
Technique,ソート,bcu30_2019_a,A. Wolf Keyboard,,unknown,455,https://atcoder.jp/contests/bcu30-2019/tasks/bcu30_2019_a
Technique,ダブリング,abc167_d,D. Teleporter,754,400-799,13248,https://atcoder.jp/contests/abc167/tasks/abc167_d
Technique,ダブリング,abc136_d,D. Gathering Children,794,400-799,10878,https://atcoder.jp/contests/abc136/tasks/abc136_d
Technique,ダブリング,abc179_e,E. Sequence Sum,1175,800-1199,6547,https://atcoder.jp/contests/abc179/tasks/abc179_e
Technique,ダブリング,abc241_e,E. Putting Candies,1248,1200-1599,5159,https://atcoder.jp/contests/abc241/tasks/abc241_e
Technique,ダブリング,abc367_e,E. Permute K times,1370,1200-1599,5038,https://atcoder.jp/contests/abc367/tasks/abc367_e
Technique,ダブリング,abc293_e,E. Geometric Progression,1453,1200-1599,4821,https://atcoder.jp/contests/abc293/tasks/abc293_e
Technique,ダブリング,abc175_d,D. Moving Piece,1491,1200-1599,4997,https://atcoder.jp/contests/abc175/tasks/abc175_d
Technique,ダブリング,abc030_d,D. へんてこ辞書,1586,1200-1599,2017,https://atcoder.jp/contests/abc030/tasks/abc030_d
Technique,ダブリング,abc377_e,E. Permute K times 2,1685,1600-1999,2842,https://atcoder.jp/contests/abc377/tasks/abc377_e
Technique,ダブリング,abc013_4,D. 阿弥陀,1730,1600-1999,1901,https://atcoder.jp/contests/abc013/tasks/abc013_4
Technique,ダブリング,agc036_b,B. Do Not Duplicate,1771,1600-1999,1609,https://atcoder.jp/contests/agc036/tasks/agc036_b
Technique,ダブリング,arc020_3,C. A mod B Problem,2141,2000-2399,727,https://atcoder.jp/contests/arc020/tasks/arc020_3
Technique,ダブリング,arc060_c,E. Tak and Hotels,2154,2000-2399,2571,https://atcoder.jp/contests/arc060/tasks/arc060_c
Technique,ダブリング,abc212_f,F. Greedy Takahashi,2332,2000-2399,1342,https://atcoder.jp/contests/abc212/tasks/abc212_f
Technique,ダブリング,abc212_h,H. Nim Counting,2741,2400-2799,871,https://atcoder.jp/contests/abc212/tasks/abc212_h
Technique,ダブリング,acl1_d,D. Keep Distances,2764,2400-2799,374,https://atcoder.jp/contests/acl1/tasks/acl1_d
Technique,ダブリング,agc006_c,C. Rabbit Exercise,2996,2800-3199,1674,https://atcoder.jp/contests/agc006/tasks/agc006_c
Technique,ダブリング,arc048_d,D. たこ焼き屋とQ人の高橋君,3062,2800-3199,150,https://atcoder.jp/contests/arc048/tasks/arc048_d
Technique,ダブリング,typical90_bf,058. Original Calculator（★4）,,unknown,4364,https://atcoder.jp/contests/typical90/tasks/typical90_bf
Technique,ダブリング,typical90_e,005. Restricted Digits（★7）,,unknown,1841,https://atcoder.jp/contests/typical90/tasks/typical90_e
Technique,ダブリング,joi2020ho_b,B. JJOOII 2 (JJOOII 2),,unknown,848,https://atcoder.jp/contests/joi2020ho/tasks/joi2020ho_b
Technique,ダブリング,utpc2012_08,H. 区間スケジューリングクエリ,,unknown,67,https://atcoder.jp/contests/utpc2012/tasks/utpc2012_08
Technique,ダブリング,pakencamp_2019_day4_f,F. イーハチはやる,,unknown,58,https://atcoder.jp/contests/pakencamp-2019-day4/tasks/pakencamp_2019_day4_f
Technique,乱択アルゴリズム,abc339_f,F. Product Equality,1716,1600-1999,3211,https://atcoder.jp/contests/abc339/tasks/abc339_f
Technique,乱択アルゴリズム,arc003_4,D. シャッフル席替え,2194,2000-2399,553,https://atcoder.jp/contests/arc003/tasks/arc003_4
Technique,乱択アルゴリズム,arc021_4,D. だいたい最小全域木,3152,2800-3199,72,https://atcoder.jp/contests/arc021/tasks/arc021_4
Technique,乱択アルゴリズム,kupc2012pr_4,D. A mul B Problem,,unknown,211,https://atcoder.jp/contests/kupc2012pr/tasks/kupc2012pr_4
Technique,再帰関数,abc244_a,A. Last Letter,-1271,<0,15645,https://atcoder.jp/contests/abc244/tasks/abc244_a
Technique,再帰関数,abc247_c,C. 1 2 1 3 1 2 1,5,0-399,14017,https://atcoder.jp/contests/abc247/tasks/abc247_c
Technique,再帰関数,abc357_c,C. Sierpinski carpet,370,0-399,11131,https://atcoder.jp/contests/abc357/tasks/abc357_c
Technique,再帰関数,abc275_d,D. Yet Another Recursive Function,606,400-799,8904,https://atcoder.jp/contests/abc275/tasks/abc275_d
Technique,再帰関数,abc189_d,D. Logical Expression,769,400-799,8599,https://atcoder.jp/contests/abc189/tasks/abc189_d
Technique,再帰関数,abc161_d,D. Lunlun Number,991,800-1199,11328,https://atcoder.jp/contests/abc161/tasks/abc161_d
Technique,再帰関数,abc115_d,D. Christmas,1088,800-1199,6920,https://atcoder.jp/contests/abc115/tasks/abc115_d
Technique,再帰関数,abc242_d,D. ABC Transform,1286,1200-1599,5421,https://atcoder.jp/contests/abc242/tasks/abc242_d
Technique,再帰関数,abc154_e,E. Almost Everywhere Zero,1298,1200-1599,6193,https://atcoder.jp/contests/abc154/tasks/abc154_e
Technique,再帰関数,abc119_c,C. Synthetic Kadomatsu,1346,1200-1599,6945,https://atcoder.jp/contests/abc119/tasks/abc119_c
Technique,再帰関数,abc037_d,D. 経路,1377,1200-1599,2968,https://atcoder.jp/contests/abc037/tasks/abc037_d
Technique,再帰関数,arc038_b,B. マス目と駒,1378,1200-1599,1633,https://atcoder.jp/contests/arc038/tasks/arc038_b
Technique,再帰関数,abc345_d,D. Tiling,1419,1200-1599,4360,https://atcoder.jp/contests/abc345/tasks/abc345_d
Technique,再帰関数,abc188_f,F. +1-1x2,1865,1600-1999,3217,https://atcoder.jp/contests/abc188/tasks/abc188_f
Technique,再帰関数,code_formula_2014_final_e,E. ab文字列,2092,2000-2399,267,https://atcoder.jp/contests/code-formula-2014-final/tasks/code_formula_2014_final_e
Technique,再帰関数,arc037_d,D. Chaotic Polygons,2258,2000-2399,354,https://atcoder.jp/contests/arc037/tasks/arc037_d
Technique,再帰関数,arc005_4,D. 連射王高橋君,2487,2400-2799,169,https://atcoder.jp/contests/arc005/tasks/arc005_4
Technique,再帰関数,arc040_d,D. カクカク塗り,3166,2800-3199,83,https://atcoder.jp/contests/arc040/tasks/arc040_d
Technique,再帰関数,joisc2010_poster,poster. JOIポスター (JOI Poster),,unknown,664,https://atcoder.jp/contests/joisc2010/tasks/joisc2010_poster
Technique,分割統治,arc024_4,D. バス停,2496,2400-2799,195,https://atcoder.jp/contests/arc024/tasks/arc024_4
Technique,分割統治,arc063_d,F. Snuke's Coloring 2,3688,3600+,582,https://atcoder.jp/contests/arc063/tasks/arc063_d
Technique,半分全列挙,arc107_b,B. Quadruple,633,400-799,5493,https://atcoder.jp/contests/arc107/tasks/arc107_b
Technique,半分全列挙,abc246_d,D. 2-variable Function,1148,800-1199,7747,https://atcoder.jp/contests/abc246/tasks/abc246_d
Technique,半分全列挙,abc184_f,F. Programming Contest,1423,1200-1599,5862,https://atcoder.jp/contests/abc184/tasks/abc184_f
Technique,半分全列挙,arc017_3,C. 無駄なものが嫌いな人,1625,1600-1999,2040,https://atcoder.jp/contests/arc017/tasks/arc017_3
Technique,半分全列挙,abc271_f,F. XOR on Grid Path,1669,1600-1999,3424,https://atcoder.jp/contests/abc271/tasks/abc271_f
Technique,半分全列挙,abc018_4,D. バレンタインデー,1711,1600-1999,2086,https://atcoder.jp/contests/abc018/tasks/abc018_4
Technique,半分全列挙,agc026_c,C. String Coloring,1836,1600-1999,2413,https://atcoder.jp/contests/agc026/tasks/agc026_c
Technique,半分全列挙,indeednow_2015_quala_4,D. パズル,1838,1600-1999,522,https://atcoder.jp/contests/indeednow-quala/tasks/indeednow_2015_quala_4
Technique,半分全列挙,abc326_f,F. Robot Rotation,1870,1600-1999,2214,https://atcoder.jp/contests/abc326/tasks/abc326_f
Technique,半分全列挙,abc332_e,E. Lucky bag,1883,1600-1999,2596,https://atcoder.jp/contests/abc332/tasks/abc332_e
Technique,半分全列挙,abc336_f,F. Rotation Puzzle,2018,2000-2399,1450,https://atcoder.jp/contests/abc336/tasks/abc336_f
Technique,半分全列挙,tokiomarine2020_d,D. Knapsack Queries on a tree,2158,2000-2399,1310,https://atcoder.jp/contests/tokiomarine2020/tasks/tokiomarine2020_d
Technique,半分全列挙,joi2008ho_c,C. ダーツ,,unknown,3786,https://atcoder.jp/contests/joi2008ho/tasks/joi2008ho_c
Technique,半分全列挙,typical90_ay,051. Typical Shop（★5）,,unknown,2975,https://atcoder.jp/contests/typical90/tasks/typical90_ay
Technique,尺取り法,abc311_b,B. Vacation Together,-312,<0,14516,https://atcoder.jp/contests/abc311/tasks/abc311_b
Technique,尺取り法,abc294_c,C. Merge Sequences,-59,<0,11217,https://atcoder.jp/contests/abc294/tasks/abc294_c
Technique,尺取り法,abc369_c,C. Count Arithmetic Subarrays,315,0-399,11194,https://atcoder.jp/contests/abc369/tasks/abc369_c
Technique,尺取り法,abc210_c,C. Colorful Candies,357,0-399,11554,https://atcoder.jp/contests/abc210/tasks/abc210_c
Technique,尺取り法,abc154_d,D. Dice in Line,485,400-799,13497,https://atcoder.jp/contests/abc154/tasks/abc154_d
Technique,尺取り法,abc229_d,D. Longest X,745,400-799,8322,https://atcoder.jp/contests/abc229/tasks/abc229_d
Technique,尺取り法,abc130_d,D. Enough Array,865,800-1199,11736,https://atcoder.jp/contests/abc130/tasks/abc130_d
Technique,尺取り法,abc038_c,C. 単調増加,894,800-1199,6385,https://atcoder.jp/contests/abc038/tasks/abc038_c
Technique,尺取り法,abc172_c,C. Tsundoku,930,800-1199,12243,https://atcoder.jp/contests/abc172/tasks/abc172_c
Technique,尺取り法,abc124_d,D. Handstand,1138,800-1199,7022,https://atcoder.jp/contests/abc124/tasks/abc124_d
Technique,尺取り法,abc246_d,D. 2-variable Function,1148,800-1199,7747,https://atcoder.jp/contests/abc246/tasks/abc246_d
Technique,尺取り法,abc032_c,C. 列,1244,1200-1599,5963,https://atcoder.jp/contests/abc032/tasks/abc032_c
Technique,尺取り法,abc247_e,E. Max Min,1256,1200-1599,5418,https://atcoder.jp/contests/abc247/tasks/abc247_e
Technique,尺取り法,abc153_f,F. Silver Fox vs Monster,1393,1200-1599,5222,https://atcoder.jp/contests/abc153/tasks/abc153_f
Technique,尺取り法,arc022_2,B. 細長いお菓子,1395,1200-1599,2976,https://atcoder.jp/contests/arc022/tasks/arc022_2
Technique,尺取り法,arc098_b,D. Xor Sum 2,1404,1200-1599,7095,https://atcoder.jp/contests/abc098/tasks/arc098_b
Technique,尺取り法,arc100_b,D. Equal Cut,1801,1600-1999,4043,https://atcoder.jp/contests/abc102/tasks/arc100_b
Technique,尺取り法,arc024_3,C. だれじゃ,1844,1600-1999,974,https://atcoder.jp/contests/arc024/tasks/arc024_3
Technique,尺取り法,abc017_4,D. サプリメント,1956,1600-1999,1764,https://atcoder.jp/contests/abc017/tasks/abc017_4
Technique,尺取り法,typical90_ah,034. There are few types of elements（★4）,,unknown,5205,https://atcoder.jp/contests/typical90/tasks/typical90_ah
Technique,尺取り法,tessoku_book_cl,B13. Supermarket 2,,unknown,2952,https://atcoder.jp/contests/tessoku-book/tasks/tessoku_book_cl
Technique,尺取り法,joi2013ho1,1. 電飾 (Illumination),,unknown,1800,https://atcoder.jp/contests/joi2013ho/tasks/joi2013ho1
Technique,尺取り法,chokudai_S001_i,I. 和がNの区間,,unknown,1129,https://atcoder.jp/contests/chokudai_S001/tasks/chokudai_S001_i
Technique,尺取り法,joi2007ho_b,B. 最長の階段,,unknown,1028,https://atcoder.jp/contests/joi2007ho/tasks/joi2007ho_b
Technique,尺取り法,bitflyer2018_qual_c,C. 徒歩圏内,,unknown,817,https://atcoder.jp/contests/bitflyer2018-qual/tasks/bitflyer2018_qual_c
Technique,尺取り法,past202010_i,I. ピザ,,unknown,777,https://atcoder.jp/contests/past202010-open/tasks/past202010_i
Technique,尺取り法,joi2014ho3,C. バームクーヘン (Baumkuchen),,unknown,750,https://atcoder.jp/contests/joi2014ho/tasks/joi2014ho3
Technique,尺取り法,typical90_ck,089. Partitions and Inversions（★7）,,unknown,653,https://atcoder.jp/contests/typical90/tasks/typical90_ck
Technique,尺取り法,cpsco2019_s4_c,C. Make a Team,,unknown,573,https://atcoder.jp/contests/cpsco2019-s4/tasks/cpsco2019_s4_c
Technique,尺取り法,tkppc3_c,C. 新入生歓迎数列 - Easy,,unknown,491,https://atcoder.jp/contests/tkppc3/tasks/tkppc3_c
Technique,尺取り法,tkppc2016_c,C. 有給休暇（Paid Vacation）,,unknown,325,https://atcoder.jp/contests/tkppc2/tasks/tkppc2016_c
Technique,尺取り法,pakencamp_2019_day4_d,D. リミックスジュース,,unknown,205,https://atcoder.jp/contests/pakencamp-2019-day4/tasks/pakencamp_2019_day4_d
Technique,尺取り法,code_festival_relay_h,H. アクセス頻度,,unknown,142,https://atcoder.jp/contests/code-festival-2014-relay/tasks/code_festival_relay_h
Technique,尺取り法,code_thanks_festival_2015_h,H. 穴あきケーキ,,unknown,86,https://atcoder.jp/contests/code-thanks-festival-2015-open/tasks/code_thanks_festival_2015_h
Technique,平方分割,abc341_e,E. Alternating String,1223,1200-1599,5128,https://atcoder.jp/contests/abc341/tasks/abc341_e
Technique,平方分割,abc174_f,F. Range Set Query,1495,1200-1599,5265,https://atcoder.jp/contests/abc174/tasks/abc174_f
Technique,平方分割,abc335_f,F. Hop Sugoroku,1690,1600-1999,3108,https://atcoder.jp/contests/abc335/tasks/abc335_f
Technique,平方分割,abc293_g,G. Triple Index,1753,1600-1999,2903,https://atcoder.jp/contests/abc293/tasks/abc293_g
Technique,平方分割,abc242_g,G. Range Pairing Query,1828,1600-1999,2855,https://atcoder.jp/contests/abc242/tasks/abc242_g
Technique,平方分割,abc238_g,G. Cubic?,2254,2000-2399,1678,https://atcoder.jp/contests/abc238/tasks/abc238_g
Technique,平方分割,arc027_4,D. ぴょんぴょんトレーニング,2474,2400-2799,177,https://atcoder.jp/contests/arc027/tasks/arc027_4
Technique,平方分割,typical90_ce,083. Colorful Graph（★6）,,unknown,1097,https://atcoder.jp/contests/typical90/tasks/typical90_ce
Technique,平方分割,past202012_o,O. Notification,,unknown,335,https://atcoder.jp/contests/past202012-open/tasks/past202012_o
Technique,平方分割,past202212_n,N. Sequence and Function,,unknown,171,https://atcoder.jp/contests/past202212-open/tasks/past202212_n
Technique,平方分割,yahoo_procon2017_final_c,C. 倍数クエリ,,unknown,166,https://atcoder.jp/contests/yahoo-procon2017-final/tasks/yahoo_procon2017_final_c
Technique,平方分割,k2pc001_h5,E. 暗号化(Encipherment),,unknown,45,https://atcoder.jp/contests/k2pc-hard/tasks/k2pc001_h5
Technique,座標圧縮,abc213_c,C. Reorder Cards,481,400-799,11732,https://atcoder.jp/contests/abc213/tasks/abc213_c
Technique,座標圧縮,abc113_c,C. ID,878,800-1199,9969,https://atcoder.jp/contests/abc113/tasks/abc113_c
Technique,座標圧縮,abc188_d,D. Snuke Prime,933,800-1199,8689,https://atcoder.jp/contests/abc188/tasks/abc188_d
Technique,座標圧縮,abc036_c,C. 座圧,956,800-1199,5727,https://atcoder.jp/contests/abc036/tasks/abc036_c
Technique,座標圧縮,jsc2021_f,F. Max Matrix,1954,1600-1999,1154,https://atcoder.jp/contests/jsc2021/tasks/jsc2021_f
Technique,座標圧縮,abc168_f,F. . (Single Dot),2478,2400-2799,903,https://atcoder.jp/contests/abc168/tasks/abc168_f
Technique,座標圧縮,joisc2007_score,score. 得点 (Score),,unknown,963,https://atcoder.jp/contests/joisc2007/tasks/joisc2007_score
Technique,座標圧縮,joi2013yo_e,E. 魚の生息範囲 (Fish),,unknown,821,https://atcoder.jp/contests/joi2013yo/tasks/joi2013yo_e
Technique,座標圧縮,joi2008ho_e,E. ペンキの色,,unknown,663,https://atcoder.jp/contests/joi2008ho/tasks/joi2008ho_e
Technique,座標圧縮,iroha2019_day2_c,C. 陽気な妖姫,,unknown,649,https://atcoder.jp/contests/iroha2019-day2/tasks/iroha2019_day2_c
Technique,座標圧縮,past201912_o,O. Endurance,,unknown,603,https://atcoder.jp/contests/past201912-open/tasks/past201912_o
Technique,座標圧縮,bitflyer2018_qual_d,D. ハンコ,,unknown,411,https://atcoder.jp/contests/bitflyer2018-qual/tasks/bitflyer2018_qual_d
Technique,座標圧縮,tenka1_2016_qualA_d,D. グラフィカルグラフ,,unknown,91,https://atcoder.jp/contests/tenka1-2016-quala/tasks/tenka1_2016_qualA_d
Technique,累積和,abc280_b,B. Inverse Prefix Sum,-769,<0,13422,https://atcoder.jp/contests/abc280/tasks/abc280_b
Technique,累積和,abc130_b,B. Bounding,-300,<0,15917,https://atcoder.jp/contests/abc130/tasks/abc130_b
Technique,累積和,abc256_b,B. Batters,-227,<0,11445,https://atcoder.jp/contests/abc256/tasks/abc256_b
Technique,累積和,abc129_b,B. Balance,-182,<0,14443,https://atcoder.jp/contests/abc129/tasks/abc129_b
Technique,累積和,abc220_c,C. Long Sequence,-86,<0,16196,https://atcoder.jp/contests/abc220/tasks/abc220_c
Technique,累積和,abc141_c,C. Attack Survival,-35,<0,16154,https://atcoder.jp/contests/abc141/tasks/abc141_c
Technique,累積和,abc134_c,C. Exception Handling,-31,<0,16018,https://atcoder.jp/contests/abc134/tasks/abc134_c
Technique,累積和,abc152_c,C. Low Elements,59,0-399,15974,https://atcoder.jp/contests/abc152/tasks/abc152_c
Technique,累積和,arc120_a,A. Max Add,183,0-399,4452,https://atcoder.jp/contests/arc120/tasks/arc120_a
Technique,累積和,ddcc2020_qual_b,B. Iron Bar Cutting,350,0-399,6296,https://atcoder.jp/contests/ddcc2020-qual/tasks/ddcc2020_qual_b
Technique,累積和,abc177_c,C. Sum of product of pairs,386,0-399,16139,https://atcoder.jp/contests/abc177/tasks/abc177_c
Technique,累積和,abc194_c,C. Squared Error,386,0-399,12521,https://atcoder.jp/contests/abc194/tasks/abc194_c
